Null display is "<null>".
 First Name  |  Last Name   
      6800 | 9 days 03:29:00
      6801 | 9 days 05:16:00
      6804 | 8 days 18:15:00
      6805 | 9 days 02:15:00
      6812 | 8 days 00:30:00
      6818 | 8 days 05:43:00
      6824 | 8 days 20:57:00
      6837 | 9 days 03:48:00
      6840 | 8 days 23:31:00
      6843 | 8 days 04:01:00
      6847 | 8 days 23:31:00
      6863 | 8 days 20:59:00
      6881 | 8 days 03:40:00
      6884 | 8 days 02:21:00
      6887 | 8 days 20:46:00
      6893 | 8 days 21:35:00
      6894 | 8 days 02:22:00
      6896 | 8 days 02:26:00
      6899 | 9 days 00:37:00
      6908 | 8 days 02:13:00
      6910 | 8 days 04:24:00
      6921 | 8 days 20:15:00
      6927 | 9 days 04:20:00
      6930 | 8 days 02:57:00
      6932 | 9 days 02:27:00
      6934 | 8 days 20:07:00
      6938 | 9 days 01:43:00
      6940 | 9 days 02:26:00
      6944 | 9 days 01:53:00
      6946 | 8 days 01:38:00
      6966 | 9 days 02:49:00
      6974 | 8 days 01:20:00
      6991 | 9 days 03:15:00
      6994 | 8 days 21:50:00
      7012 | 9 days 05:33:00
      7021 | 8 days 22:52:00
      7027 | 8 days 00:08:00
      7043 | 8 days 23:31:00
      7048 | 9 days 03:59:00
      7049 | 8 days 05:00:00
      7054 | 8 days 05:32:00
      7056 | 9 days 04:00:00
      7057 | 8 days 00:46:00
      7058 | 8 days 03:50:00
      7063 | 8 days 04:01:00
      7066 | 8 days 23:39:00
      7069 | 8 days 23:34:00
      7076 | 8 days 20:32:00
      7078 | 8 days 22:18:00
      7079 | 8 days 03:47:00
      7084 | 8 days 19:47:00
      7085 | 9 days 02:35:00
      7086 | 8 days 19:53:00
      7088 | 8 days 02:27:00
      7095 | 9 days 05:34:00
      7109 | 8 days 05:13:00
      7116 | 9 days 00:08:00
      7118 | 8 days 22:26:00
      7120 | 8 days 05:01:00
      7122 | 8 days 04:40:00
      7125 | 8 days 03:30:00
      7132 | 8 days 23:34:00
      7146 | 9 days 03:27:00
      7150 | 8 days 23:44:00
      7152 | 8 days 21:35:00
      7155 | 8 days 03:10:00
      7159 | 9 days 03:49:00
      7187 | 9 days 00:38:00
      7198 | 8 days 00:56:00
      7201 | 8 days 00:58:00
      7203 | 8 days 05:13:00
      7205 | 8 days 22:05:00
      7215 | 8 days 22:13:00
      7224 | 9 days 03:02:00
      7227 | 8 days 23:43:00
      7231 | 9 days 03:37:00
      7235 | 9 days 01:35:00
      7242 | 8 days 05:37:00
      7245 | 9 days 01:40:00
      7257 | 8 days 01:28:00
      7270 | 8 days 20:35:00
      7271 | 9 days 04:04:00
      7281 | 8 days 00:49:00
      7282 | 8 days 02:48:00
      7283 | 8 days 19:23:00
      7295 | 8 days 21:34:00
      7296 | 8 days 05:45:00
      7300 | 8 days 05:53:00
      7304 | 8 days 20:23:00
      7327 | 8 days 04:05:00
      7329 | 8 days 01:20:00
      7335 | 9 days 04:21:00
      7363 | 8 days 18:04:00
      7366 | 8 days 05:27:00
      7374 | 8 days 21:49:00
      7391 | 8 days 02:07:00
      7396 | 8 days 18:33:00
      7398 | 9 days 00:09:00
      7402 | 8 days 22:29:00
      7406 | 9 days 04:14:00
      7411 | 9 days 00:56:00
      7419 | 9 days 04:50:00
      7421 | 9 days 00:45:00
      7428 | 8 days 23:52:00
      7429 | 9 days 05:38:00
      7438 | 8 days 21:45:00
      7439 | 8 days 22:52:00
      7470 | 9 days 00:15:00
      7473 | 8 days 19:42:00
      7475 | 8 days 03:05:00
      7478 | 8 days 03:14:00
      7482 | 8 days 23:25:00
      7488 | 8 days 18:38:00
      7503 | 8 days 22:23:00
      7506 | 8 days 21:46:00
      7511 | 8 days 01:58:00
      7512 | 8 days 05:04:00
      7519 | 8 days 22:14:00
      7526 | 8 days 18:10:00
      7527 | 8 days 23:54:00
      7529 | 9 days 03:41:00
      7531 | 9 days 03:48:00
      7533 | 8 days 19:09:00
      7534 | 8 days 02:57:00
      7535 | 9 days 02:10:00
      7539 | 9 days 02:33:00
      7544 | 8 days 04:42:00
      7546 | 8 days 05:17:00
      7547 | 9 days 03:14:00
      7549 | 8 days 21:00:00
      7559 | 9 days 02:06:00
      7569 | 8 days 20:25:00
      7577 | 8 days 22:27:00
      7580 | 8 days 03:10:00
      7600 | 9 days 04:59:00
      7604 | 8 days 03:10:00
      7613 | 9 days 05:23:00
      7621 | 8 days 23:39:00
      7650 | 8 days 04:13:00
      7661 | 8 days 01:35:00
      7666 | 8 days 03:08:00
      7667 | 8 days 19:00:00
      7673 | 8 days 21:14:00
      7674 | 8 days 20:15:00
      7678 | 9 days 01:24:00
      7688 | 9 days 02:47:00
      7695 | 9 days 01:25:00
      7696 | 9 days 02:07:00
      7700 | 8 days 02:26:00
      7703 | 8 days 04:53:00
      7733 | 8 days 00:08:00
      7742 | 8 days 19:31:00
      7745 | 9 days 01:58:00
      7750 | 8 days 22:37:00
      7751 | 8 days 02:12:00
      7753 | 9 days 00:08:00
      7755 | 9 days 05:16:00
      7756 | 8 days 05:33:00
      7762 | 8 days 03:21:00
      7766 | 9 days 04:40:00
      7767 | 8 days 04:37:00
      7770 | 9 days 01:27:00
      7780 | 8 days 22:30:00
      7781 | 8 days 22:30:00
      7784 | 8 days 21:45:00
      7787 | 8 days 19:19:00
      7789 | 9 days 03:25:00
      7794 | 9 days 05:04:00
      7806 | 9 days 02:17:00
      7820 | 8 days 01:32:00
      7823 | 9 days 03:27:00
      7824 | 8 days 01:09:00
      7825 | 8 days 18:11:00
      7836 | 8 days 00:40:00
      7840 | 8 days 21:12:00
      7844 | 8 days 04:50:00
      7846 | 8 days 21:49:00
      7849 | 9 days 03:11:00
      7858 | 8 days 04:43:00
      7861 | 9 days 03:15:00
      7862 | 8 days 03:08:00
      7865 | 8 days 22:09:00
      7871 | 8 days 01:08:00
      7874 | 9 days 05:58:00
      7877 | 8 days 02:21:00
      7891 | 8 days 03:21:00
      7904 | 8 days 20:57:00
      7910 | 8 days 02:53:00
      7912 | 8 days 01:04:00
      7919 | 8 days 23:20:00
      7931 | 8 days 21:26:00
      7950 | 8 days 05:26:00
      7951 | 8 days 19:00:00
      7953 | 8 days 02:45:00
      7956 | 9 days 01:19:00
      7963 | 9 days 05:49:00
      7966 | 9 days 01:39:00
      7987 | 8 days 02:13:00
      7999 | 9 days 01:58:00
      8000 | 9 days 04:05:00
      8001 | 8 days 03:13:00
      8006 | 8 days 04:14:00
      8013 | 8 days 00:59:00
      8018 | 9 days 04:28:00
      8022 | 8 days 21:52:00
      8027 | 8 days 02:08:00
      8048 | 9 days 02:30:00
      8054 | 8 days 18:53:00
      8060 | 8 days 00:01:00
      8088 | 9 days 05:02:00
      8093 | 8 days 03:20:00
      8095 | 9 days 05:13:00
      8096 | 8 days 20:28:00
      8097 | 8 days 21:37:00
      8113 | 8 days 04:51:00
      8117 | 8 days 04:35:00
      8128 | 8 days 20:24:00
      8152 | 8 days 23:10:00
      8169 | 9 days 01:00:00
      8172 | 9 days 02:19:00
      8173 | 8 days 21:40:00
      8175 | 9 days 03:56:00
      8181 | 8 days 04:25:00
      8196 | 8 days 05:57:00
      8198 | 8 days 01:35:00
      8207 | 8 days 04:00:00
      8209 | 9 days 04:53:00
      8210 | 8 days 18:05:00
      8214 | 9 days 00:52:00
      8216 | 8 days 05:22:00
      8230 | 8 days 19:40:00
      8232 | 8 days 00:43:00
      8237 | 8 days 02:41:00
      8247 | 8 days 19:48:00
      8249 | 9 days 03:37:00
      8253 | 9 days 00:49:00
      8265 | 8 days 18:12:00
      8271 | 9 days 03:34:00
      8273 | 8 days 02:53:00
      8284 | 9 days 05:19:00
      8286 | 8 days 03:58:00
      8287 | 9 days 00:08:00
      8289 | 8 days 01:00:00
      8292 | 9 days 05:37:00
      8305 | 8 days 04:41:00
      8307 | 8 days 02:33:00
      8310 | 8 days 19:53:00
      8314 | 8 days 05:08:00
      8325 | 8 days 18:33:00
      8334 | 9 days 03:00:00
      8338 | 9 days
      8340 | 9 days 05:52:00
      8352 | 8 days 02:47:00
      8368 | 8 days 20:20:00
      8370 | 8 days 18:00:00
      8372 | 8 days 04:21:00
      8379 | 8 days 00:27:00
      8393 | 8 days 21:21:00
      8402 | 9 days 04:23:00
      8404 | 8 days 22:06:00
      8405 | 9 days 01:46:00
      8411 | 8 days 21:12:00
      8414 | 8 days 04:06:00
      8417 | 8 days 02:38:00
      8424 | 8 days 04:54:00
      8426 | 9 days 01:49:00
      8460 | 8 days 22:45:00
      8461 | 8 days 01:12:00
      8467 | 8 days 19:03:00
      8504 | 8 days 19:07:00
      8507 | 8 days 20:19:00
      8511 | 8 days 04:40:00
      8517 | 8 days 04:37:00
      8521 | 8 days 18:25:00
      8522 | 8 days 04:42:00
      8528 | 9 days 00:10:00
      8537 | 8 days 04:11:00
      8540 | 9 days 00:52:00
      8544 | 8 days 04:04:00
      8545 | 8 days 02:23:00
      8553 | 9 days 05:22:00
      8557 | 9 days 01:31:00
      8573 | 8 days 21:02:00
      8577 | 9 days 03:45:00
      8586 | 8 days 18:32:00
      8590 | 8 days 19:28:00
      8593 | 8 days 18:26:00
      8595 | 9 days 01:04:00
      8601 | 8 days 03:29:00
      8605 | 8 days 19:16:00
      8611 | 9 days 04:54:00
      8612 | 8 days 01:11:00
      8618 | 8 days 00:24:00
      8625 | 9 days 03:57:00
      8632 | 9 days 01:21:00
      8634 | 8 days 23:25:00
      8649 | 8 days 18:46:00
      8651 | 8 days 18:32:00
      8652 | 9 days 02:19:00
      8654 | 9 days 03:33:00
      8658 | 9 days 05:29:00
      8659 | 8 days 03:39:00
      8666 | 8 days 01:33:00
      8672 | 8 days 02:10:00
      8677 | 9 days 03:20:00
      8683 | 9 days 03:04:00
      8684 | 8 days 20:11:00
      8685 | 9 days 01:27:00
      8695 | 8 days 20:03:00
      8696 | 9 days 02:06:00
      8699 | 9 days 03:38:00
      8701 | 9 days 02:53:00
      8722 | 9 days 05:42:00
      8723 | 8 days 00:50:00
      8728 | 8 days 04:33:00
      8732 | 9 days 00:31:00
      8759 | 8 days 20:14:00
      8761 | 9 days 04:43:00
      8776 | 8 days 00:35:00
      8792 | 8 days 19:48:00
      8797 | 9 days 00:33:00
      8799 | 9 days 00:53:00
      8810 | 9 days 04:00:00
      8811 | 8 days 19:05:00
      8818 | 8 days 19:12:00
      8819 | 8 days 00:48:00
      8823 | 8 days 22:41:00
      8831 | 9 days 05:51:00
      8837 | 8 days 23:07:00
      8842 | 8 days 00:20:00
      8856 | 8 days 03:18:00
      8859 | 8 days 18:30:00
      8861 | 8 days 01:40:00
      8870 | 9 days 00:07:00
      8871 | 9 days 03:41:00
      8886 | 9 days 05:42:00
      8906 | 8 days 00:53:00
      8919 | 9 days 03:17:00
      8922 | 9 days 05:11:00
      8937 | 9 days 00:40:00
      8945 | 8 days 04:42:00
      8949 | 9 days 04:21:00
      8951 | 9 days 05:32:00
      8963 | 9 days 02:26:00
      8971 | 9 days 00:13:00
      8973 | 8 days 18:21:00
      8979 | 8 days 23:19:00
      8987 | 9 days 05:37:00
      8988 | 8 days 02:22:00
      8990 | 8 days 18:09:00
      8994 | 8 days 04:50:00
      8998 | 9 days 03:24:00
      9000 | 8 days 23:03:00
      9009 | 8 days 05:46:00
      9015 | 9 days 01:42:00
      9020 | 9 days 01:13:00
      9023 | 8 days 00:44:00
      9034 | 8 days 22:50:00
      9037 | 9 days 00:02:00
      9039 | 8 days 18:04:00
      9045 | 8 days 19:15:00
      9047 | 8 days 23:44:00
      9051 | 8 days 02:07:00
      9054 | 8 days 18:44:00
      9059 | 9 days 01:21:00
      9061 | 9 days 03:31:00
      9064 | 8 days 01:20:00
      9068 | 8 days 23:09:00
      9076 | 8 days 22:06:00
      9077 | 9 days 03:21:00
      9083 | 8 days 05:48:00
      9090 | 8 days 21:53:00
      9091 | 8 days 04:58:00
      9098 | 9 days 03:47:00
      9120 | 9 days 00:26:00
      9125 | 8 days 04:19:00
      9145 | 8 days 04:14:00
      9146 | 9 days 03:58:00
      9150 | 9 days 04:54:00
      9164 | 9 days 05:00:00
      9167 | 9 days 05:43:00
      9168 | 9 days 05:25:00
      9177 | 8 days 21:43:00
      9178 | 9 days 03:26:00
      9182 | 8 days 23:27:00
      9198 | 8 days 04:00:00
      9200 | 8 days 21:04:00
      9201 | 8 days 18:08:00
      9205 | 9 days 02:12:00
      9210 | 8 days 20:45:00
      9211 | 8 days 05:18:00
      9218 | 8 days 04:49:00
      9222 | 8 days 21:21:00
      9227 | 8 days 04:03:00
      9229 | 9 days 04:39:00
      9236 | 9 days 05:05:00
      9238 | 8 days 18:36:00
      9251 | 8 days 21:03:00
      9252 | 8 days 00:58:00
      9255 | 8 days 03:50:00
      9260 | 8 days 04:09:00
      9261 | 8 days 20:47:00
      9273 | 8 days 18:02:00
      9279 | 8 days 03:31:00
      9282 | 8 days 05:29:00
      9289 | 8 days 02:49:00
      9294 | 8 days 02:35:00
      9296 | 8 days 19:36:00
      9299 | 8 days 22:56:00
      9305 | 9 days 04:30:00
      9308 | 8 days 22:40:00
      9317 | 8 days 18:20:00
      9325 | 8 days 19:26:00
      9327 | 9 days 01:45:00
      9329 | 9 days 05:35:00
      9330 | 8 days 23:55:00
      9338 | 9 days 05:54:00
      9339 | 9 days 01:42:00
      9342 | 8 days 19:45:00
      9349 | 9 days 03:46:00
      9357 | 9 days 01:20:00
      9358 | 8 days 04:57:00
      9364 | 9 days 05:11:00
      9367 | 9 days 03:15:00
      9372 | 9 days 05:14:00
      9379 | 8 days 00:05:00
      9384 | 9 days 02:25:00
      9385 | 8 days 21:43:00
      9387 | 8 days 01:52:00
      9388 | 8 days 20:04:00
      9395 | 9 days 01:14:00
      9402 | 8 days 01:11:00
      9405 | 8 days 20:33:00
      9407 | 9 days 02:26:00
      9414 | 8 days 00:37:00
      9418 | 8 days 18:56:00
      9433 | 8 days 20:52:00
      9437 | 8 days 03:50:00
      9441 | 8 days 19:14:00
      9444 | 9 days 00:48:00
      9447 | 9 days 03:13:00
      9453 | 8 days 04:07:00
      9455 | 8 days 21:48:00
      9460 | 8 days 22:31:00
      9462 | 9 days 05:24:00
      9467 | 8 days 02:13:00
      9483 | 9 days 04:58:00
      9485 | 8 days 18:12:00
      9486 | 9 days 02:33:00
      9488 | 8 days 22:33:00
      9492 | 8 days 20:58:00
      9493 | 8 days 05:30:00
      9510 | 8 days 18:23:00
      9511 | 9 days 02:21:00
      9527 | 9 days 01:06:00
      9545 | 9 days 04:25:00
      9550 | 8 days 21:36:00
      9553 | 8 days 00:14:00
      9556 | 8 days 04:33:00
      9559 | 8 days 00:23:00
      9573 | 9 days 01:46:00
      9589 | 8 days 22:38:00
      9590 | 8 days 01:07:00
      9597 | 9 days 00:04:00
      9600 | 8 days 19:15:00
      9614 | 8 days 00:20:00
      9620 | 8 days 05:01:00
      9636 | 9 days 02:19:00
      9638 | 8 days 20:34:00
      9640 | 9 days 04:08:00
      9644 | 9 days 02:38:00
      9648 | 8 days 22:50:00
      9658 | 8 days 22:47:00
      9667 | 9 days 02:49:00
      9672 | 8 days 03:55:00
      9673 | 9 days 02:41:00
      9691 | 8 days 19:20:00
      9693 | 8 days 02:44:00
      9698 | 8 days 21:28:00
      9707 | 8 days 05:01:00
      9708 | 8 days 01:11:00
      9710 | 8 days 19:24:00
      9712 | 8 days 04:27:00
      9716 | 8 days 03:40:00
      9726 | 8 days 21:32:00
      9730 | 8 days 03:31:00
      9735 | 8 days 04:54:00
      9736 | 8 days 23:36:00
      9742 | 8 days 00:57:00
      9760 | 8 days 22:03:00
      9768 | 8 days 01:52:00
      9770 | 8 days 20:52:00
      9781 | 9 days 04:33:00
      9783 | 9 days 03:07:00
      9787 | 8 days 22:36:00
      9788 | 9 days 03:17:00
      9796 | 8 days 19:16:00
      9797 | 8 days 18:58:00
      9804 | 9 days 00:50:00
      9809 | 8 days 01:24:00
      9814 | 8 days 04:20:00
      9815 | 8 days 01:22:00
      9817 | 8 days 03:16:00
      9820 | 8 days 01:49:00
      9826 | 9 days 05:27:00
      9827 | 9 days 04:33:00
      9833 | 8 days 21:20:00
      9836 | 8 days 18:41:00
      9837 | 9 days 04:54:00
      9839 | 9 days 01:20:00
      9841 | 9 days 03:07:00
      9857 | 9 days 02:56:00
      9861 | 9 days 02:18:00
      9882 | 9 days 02:02:00
      9886 | 8 days 05:30:00
      9888 | 8 days 04:51:00
      9902 | 8 days 20:47:00
      9903 | 8 days 05:32:00
      9904 | 8 days 02:45:00
      9907 | 8 days 19:00:00
      9908 | 8 days 19:07:00
      9909 | 9 days 00:48:00
      9926 | 9 days 03:15:00
      9938 | 9 days 05:56:00
      9943 | 9 days 02:48:00
      9950 | 8 days 03:20:00
      9971 | 9 days 01:26:00
      9977 | 8 days 20:36:00
      9979 | 8 days 03:40:00
      9983 | 8 days 03:17:00
      9990 | 8 days 23:50:00
      9992 | 8 days 19:33:00
     10005 | 9 days 03:46:00
     10009 | 8 days 04:24:00
     10012 | 8 days 22:41:00
     10016 | 9 days 03:58:00
     10023 | 8 days 23:35:00
     10024 | 8 days 21:50:00
     10027 | 9 days 00:07:00
     10037 | 9 days 00:23:00
     10063 | 8 days 20:30:00
     10076 | 9 days 04:37:00
     10077 | 8 days 20:06:00
     10097 | 8 days 01:43:00
     10105 | 8 days 20:51:00
     10107 | 8 days 04:32:00
     10115 | 9 days 03:31:00
     10122 | 8 days 02:35:00
     10133 | 8 days 01:09:00
     10142 | 8 days 20:54:00
     10143 | 8 days 19:37:00
     10152 | 8 days 00:11:00
     10172 | 8 days 02:28:00
     10175 | 8 days 02:42:00
     10176 | 8 days 01:06:00
     10180 | 8 days 04:07:00
     10182 | 8 days 18:06:00
     10183 | 8 days 20:33:00
     10206 | 9 days 01:44:00
     10210 | 9 days 00:18:00
     10211 | 9 days 00:30:00
     10213 | 8 days 19:04:00
     10215 | 8 days 20:39:00
     10219 | 9 days 01:35:00
     10227 | 8 days 22:03:00
     10229 | 9 days 04:36:00
     10233 | 8 days 22:29:00
     10235 | 9 days 05:41:00
     10252 | 8 days 22:01:00
     10272 | 9 days 02:42:00
     10284 | 8 days 04:25:00
     10286 | 9 days 01:42:00
     10295 | 9 days 00:03:00
     10297 | 8 days 02:03:00
     10308 | 8 days 00:17:00
     10309 | 8 days 04:08:00
     10324 | 8 days 03:15:00
     10332 | 8 days 21:45:00
     10337 | 8 days 21:40:00
     10338 | 8 days 00:10:00
     10339 | 9 days 02:10:00
     10342 | 8 days 19:16:00
     10356 | 9 days 00:08:00
     10361 | 8 days 18:49:00
     10362 | 9 days 04:28:00
     10377 | 8 days 23:17:00
     10388 | 8 days 05:01:00
     10392 | 9 days 04:02:00
     10399 | 8 days 23:43:00
     10400 | 9 days 01:20:00
     10410 | 9 days 01:03:00
     10411 | 8 days 21:02:00
     10416 | 9 days 01:18:00
     10422 | 9 days 01:51:00
     10429 | 9 days 04:04:00
     10437 | 9 days 03:21:00
     10444 | 8 days 02:30:00
     10461 | 8 days 00:47:00
     10463 | 8 days 18:03:00
     10465 | 8 days 23:23:00
     10467 | 8 days 00:32:00
     10473 | 9 days 02:40:00
     10475 | 9 days 05:47:00
     10476 | 8 days 20:49:00
     10499 | 9 days 00:52:00
     10504 | 8 days 23:06:00
     10509 | 8 days 21:54:00
     10519 | 8 days 05:13:00
     10533 | 8 days 04:59:00
     10551 | 9 days 03:23:00
     10555 | 9 days 05:23:00
     10569 | 9 days 00:15:00
     10574 | 8 days 23:49:00
     10581 | 9 days 05:19:00
     10598 | 8 days 23:44:00
     10601 | 8 days 18:42:00
     10614 | 8 days 18:34:00
     10617 | 8 days 03:49:00
     10633 | 8 days 22:53:00
     10639 | 8 days 22:07:00
     10645 | 8 days 03:06:00
     10650 | 8 days 00:11:00
     10656 | 8 days 02:59:00
     10658 | 8 days 01:38:00
     10659 | 8 days 04:20:00
     10667 | 8 days 22:43:00
     10670 | 8 days 18:39:00
     10671 | 8 days 04:27:00
     10675 | 9 days 00:07:00
     10688 | 8 days 03:57:00
     10690 | 9 days 03:38:00
     10694 | 8 days 21:23:00
     10701 | 8 days 03:23:00
     10702 | 8 days 05:10:00
     10706 | 8 days 19:49:00
     10721 | 8 days 01:40:00
     10730 | 9 days 01:57:00
     10732 | 9 days 03:01:00
     10737 | 8 days 23:46:00
     10738 | 9 days 00:58:00
     10742 | 8 days 19:12:00
     10746 | 8 days 23:02:00
     10747 | 8 days 04:01:00
     10751 | 9 days 02:30:00
     10752 | 8 days 19:33:00
     10754 | 8 days 04:55:00
     10758 | 8 days 19:49:00
     10768 | 8 days 23:02:00
     10771 | 8 days 20:09:00
     10772 | 8 days 18:59:00
     10776 | 8 days 23:34:00
     10786 | 8 days 19:58:00
     10787 | 9 days 01:55:00
     10793 | 8 days 21:28:00
     10794 | 8 days 21:00:00
     10802 | 8 days 20:23:00
     10811 | 8 days 01:29:00
     10816 | 8 days 05:51:00
     10817 | 8 days 18:04:00
     10833 | 8 days 18:36:00
     10835 | 8 days 22:00:00
     10842 | 9 days 04:07:00
     10843 | 8 days 00:06:00
     10847 | 8 days 05:48:00
     10849 | 8 days 20:08:00
     10850 | 8 days 21:18:00
     10853 | 8 days 05:37:00
     10863 | 8 days 05:58:00
     10868 | 8 days 02:06:00
     10890 | 8 days 01:15:00
     10893 | 9 days 04:41:00
     10910 | 8 days 02:10:00
     10915 | 8 days 19:53:00
     10924 | 9 days 03:30:00
     10927 | 8 days 18:10:00
     10936 | 9 days 05:01:00
     10937 | 9 days 00:44:00
     10941 | 8 days 04:20:00
     10942 | 8 days 23:30:00
     10953 | 9 days 00:25:00
